"","methods","setups","RMSE","run"
"7125","Usual",9,0.235833469733113,105
"7126","Usual",9,0.191002205881665,106
"7127","Usual",9,0.230213755068052,107
"7128","Usual",9,0.233112532588115,108
"7129","Spearman",9,0.121378037551255,1
"7130","Spearman",9,0.167741038825419,2
"7131","Spearman",9,0.117307301454028,3
"7132","Spearman",9,0.127718076019113,4
"7133","Spearman",9,0.137942398096813,5
"7134","Spearman",9,0.149445473936876,6
"7135","Spearman",9,0.204076433150016,7
"7136","Spearman",9,0.127036066496368,8
"7137","Spearman",9,0.233020549018442,9
"7138","Spearman",9,0.209854492191855,10
"7139","Spearman",9,0.195270364863587,11
"7140","Spearman",9,0.152611170517684,12
"7141","Spearman",9,0.084607529106059,13
"7142","Spearman",9,0.139426356355962,14
"7143","Spearman",9,0.156792653295457,15
"7144","Spearman",9,0.174357013520743,16
"7145","Spearman",9,0.127632759207799,17
"7146","Spearman",9,0.205840018057483,18
"7147","Spearman",9,0.18097696771795,19
"7148","Spearman",9,0.153958807133761,20
"7149","Spearman",9,0.135285855157916,21
"7150","Spearman",9,0.147521252379978,22
"7151","Spearman",9,0.164526011072449,23
"7152","Spearman",9,0.151919687517151,24
"7153","Spearman",9,0.122687373575631,25
"7154","Spearman",9,0.140998955022047,26
"7155","Spearman",9,0.177675586356017,27
"7156","Spearman",9,0.215597498732899,28
"7157","Spearman",9,0.23683572543373,29
"7158","Spearman",9,0.137687915387345,30
"7159","Spearman",9,0.175155194355835,31
"7160","Spearman",9,0.121332154572367,32
"7161","Spearman",9,0.178886694233897,33
"7162","Spearman",9,0.143460242492284,34
"7163","Spearman",9,0.202169727595741,35
"7164","Spearman",9,0.105483359641883,36
"7165","Spearman",9,0.114665084444373,37
"7166","Spearman",9,0.165399073257057,38
"7167","Spearman",9,0.229800402080615,39
"7168","Spearman",9,0.160766419363925,40
"7169","Spearman",9,0.179566371293359,41
"7170","Spearman",9,0.129897236351205,42
"7171","Spearman",9,0.145651759451927,43
"7172","Spearman",9,0.174104706407299,44
"7173","Spearman",9,0.147328872948821,45
"7174","Spearman",9,0.127235847790693,46
"7175","Spearman",9,0.173658188106523,47
"7176","Spearman",9,0.172676743982591,48
"7177","Spearman",9,0.207800558035477,49
"7178","Spearman",9,0.16038712235707,50
"7179","Spearman",9,0.185287465034585,51
"7180","Spearman",9,0.187258679696654,52
"7181","Spearman",9,0.196440025993035,53
"7182","Spearman",9,0.135849728924503,54
"7183","Spearman",9,0.106156139721443,55
"7184","Spearman",9,0.116655374052868,56
"7185","Spearman",9,0.218501528505282,57
"7186","Spearman",9,0.126224511248996,58
"7187","Spearman",9,0.14596204036366,59
"7188","Spearman",9,0.159960854753895,60
"7189","Spearman",9,0.157355070764913,61
"7190","Spearman",9,0.216479023015821,62
"7191","Spearman",9,0.226344431595803,63
"7192","Spearman",9,0.162452794082159,64
"7193","Spearman",9,0.176902039127315,65
"7194","Spearman",9,0.162013534832411,66
"7195","Spearman",9,0.124830815459774,67
"7196","Spearman",9,0.249525019362134,68
"7197","Spearman",9,0.150497707958019,69
"7198","Spearman",9,0.152317325674536,70
"7199","Spearman",9,0.170968956452149,71
"7200","Spearman",9,0.110492742972516,72
"7201","Spearman",9,0.139885060908909,73
"7202","Spearman",9,0.158908846367409,74
"7203","Spearman",9,0.193084880452069,75
"7204","Spearman",9,0.166884027343475,76
"7205","Spearman",9,0.133169525204172,77
"7206","Spearman",9,0.237018651270444,78
"7207","Spearman",9,0.133540276404543,79
"7208","Spearman",9,0.23555897760433,80
"7209","Spearman",9,0.164601681373276,81
"7210","Spearman",9,0.194577176249612,82
"7211","Spearman",9,0.121998827302009,83
"7212","Spearman",9,0.134919731194176,84
"7213","Spearman",9,0.121046701652105,85
"7214","Spearman",9,0.135387973734542,86
"7215","Spearman",9,0.17112622123501,87
"7216","Spearman",9,0.157316554337935,88
"7217","Spearman",9,0.0798597429242628,89
"7218","Spearman",9,0.182366404556532,90
"7219","Spearman",9,0.134957650191166,91
"7220","Spearman",9,0.171873632796111,92
"7221","Spearman",9,0.146669543689986,93
"7222","Spearman",9,0.13074513335046,94
"7223","Spearman",9,0.118441221211496,95
"7224","Spearman",9,0.132074199444581,96
"7225","Spearman",9,0.141661878997938,97
"7226","Spearman",9,0.156866499957476,98
"7227","Spearman",9,0.174557521952196,99
"7228","Spearman",9,0.129041977552548,100
"7229","Spearman",9,0.11341900927835,101
"7230","Spearman",9,0.144890119883736,102
"7231","Spearman",9,0.181342828804321,103
"7232","Spearman",9,0.157326232791766,104
"7233","Spearman",9,0.190866339635551,105
"7234","Spearman",9,0.219619079395801,106
"7235","Spearman",9,0.204776274275483,107
"7236","Spearman",9,0.141410576502025,108
"7237","Wishart",9,0.105376252209943,1
"7238","Wishart",9,0.115766167969133,2
"7239","Wishart",9,0.10423518578351,3
"7240","Wishart",9,0.120393934407041,4
"7241","Wishart",9,0.124523384289709,5
"7242","Wishart",9,0.140808852098796,6
"7243","Wishart",9,0.14705444835632,7
"7244","Wishart",9,0.0968401137573048,8
"7245","Wishart",9,0.266528836893208,9
"7246","Wishart",9,0.164843873840148,10
"7247","Wishart",9,0.215205256114112,11
"7248","Wishart",9,0.158860223947061,12
"7249","Wishart",9,0.0795813330723242,13
"7250","Wishart",9,0.104169142431649,14
"7251","Wishart",9,0.141294067935761,15
"7252","Wishart",9,0.197162397670674,16
"7253","Wishart",9,0.123958866677657,17
"7254","Wishart",9,0.174591644908182,18
"7255","Wishart",9,0.172178337526773,19
"7256","Wishart",9,0.151947416255167,20
"7257","Wishart",9,0.158712207588986,21
"7258","Wishart",9,0.16057090091971,22
"7259","Wishart",9,0.153503080945497,23
"7260","Wishart",9,0.127377204573956,24
"7261","Wishart",9,0.117535335944921,25
"7262","Wishart",9,0.140006216908273,26
"7263","Wishart",9,0.179695538371801,27
"7264","Wishart",9,0.239932578645182,28
"7265","Wishart",9,0.225136497190016,29
"7266","Wishart",9,0.112498664255655,30
"7267","Wishart",9,0.181660185761385,31
"7268","Wishart",9,0.127409009135985,32
"7269","Wishart",9,0.192428663841446,33
"7270","Wishart",9,0.152898410342856,34
"7271","Wishart",9,0.189117512885456,35
"7272","Wishart",9,0.0926186282035387,36
"7273","Wishart",9,0.10645424857994,37
"7274","Wishart",9,0.146319586098897,38
"7275","Wishart",9,0.233770372249095,39
"7276","Wishart",9,0.151080890119365,40
"7277","Wishart",9,0.169881711710061,41
"7278","Wishart",9,0.133147440461964,42
"7279","Wishart",9,0.121657390058822,43
"7280","Wishart",9,0.172945724114733,44
"7281","Wishart",9,0.160753611449023,45
"7282","Wishart",9,0.15439276374615,46
"7283","Wishart",9,0.172010352680579,47
"7284","Wishart",9,0.143714201896508,48
"7285","Wishart",9,0.203194689218829,49
"7286","Wishart",9,0.141489539222636,50
"7287","Wishart",9,0.186621930361917,51
"7288","Wishart",9,0.177281908955408,52
"7289","Wishart",9,0.168925272930044,53
"7290","Wishart",9,0.101158664537384,54
"7291","Wishart",9,0.0911336407540065,55
"7292","Wishart",9,0.123585514554732,56
"7293","Wishart",9,0.197744340876166,57
"7294","Wishart",9,0.137837806171688,58
"7295","Wishart",9,0.155367112746765,59
"7296","Wishart",9,0.173020899890977,60
"7297","Wishart",9,0.131770386665118,61
"7298","Wishart",9,0.206982255377253,62
"7299","Wishart",9,0.191695729639232,63
"7300","Wishart",9,0.140684319547034,64
"7301","Wishart",9,0.180477039055166,65
"7302","Wishart",9,0.175050686797602,66
"7303","Wishart",9,0.121035173205171,67
"7304","Wishart",9,0.203339140046289,68
"7305","Wishart",9,0.144794491126006,69
"7306","Wishart",9,0.143202209913228,70
"7307","Wishart",9,0.152386968302556,71
"7308","Wishart",9,0.0992546612379611,72
"7309","Wishart",9,0.123805338765598,73
"7310","Wishart",9,0.119337678822753,74
"7311","Wishart",9,0.192470776162647,75
"7312","Wishart",9,0.155661540678103,76
"7313","Wishart",9,0.121956694424281,77
"7314","Wishart",9,0.226203685621734,78
"7315","Wishart",9,0.121737775849666,79
"7316","Wishart",9,0.242875121008113,80
"7317","Wishart",9,0.1535189653873,81
"7318","Wishart",9,0.144517357910684,82
"7319","Wishart",9,0.12881353870868,83
"7320","Wishart",9,0.112940599210269,84
"7321","Wishart",9,0.12991307477526,85
"7322","Wishart",9,0.131078115051173,86
"7323","Wishart",9,0.134070159183784,87
"7324","Wishart",9,0.12208380430606,88
"7325","Wishart",9,0.0938980828043967,89
"7326","Wishart",9,0.170304104457717,90
"7327","Wishart",9,0.124587562886254,91
"7328","Wishart",9,0.158201544030646,92
"7329","Wishart",9,0.127430902003436,93
"7330","Wishart",9,0.136584399382727,94
"7331","Wishart",9,0.105589311227753,95
"7332","Wishart",9,0.138065410017602,96
"7333","Wishart",9,0.155664189530031,97
"7334","Wishart",9,0.132314987223,98
"7335","Wishart",9,0.169680951882807,99
"7336","Wishart",9,0.132571893184571,100
"7337","Wishart",9,0.0880552081015995,101
"7338","Wishart",9,0.129041825197869,102
"7339","Wishart",9,0.154045373178099,103
"7340","Wishart",9,0.157466915333716,104
"7341","Wishart",9,0.187678699537777,105
"7342","Wishart",9,0.183507481660196,106
"7343","Wishart",9,0.201301544974528,107
"7344","Wishart",9,0.134863156131023,108
"7345","1F",9,0.258191251452047,1
"7346","1F",9,0.241051977125148,2
"7347","1F",9,0.228043477854909,3
"7348","1F",9,0.233709770441632,4
"7349","1F",9,0.247676998387222,5
"7350","1F",9,0.237919644838484,6
"7351","1F",9,0.243343915599105,7
"7352","1F",9,0.23179211287852,8
"7353","1F",9,0.309986722532695,9
"7354","1F",9,0.276045054381056,10
"7355","1F",9,0.278166700488228,11
"7356","1F",9,0.256564627261853,12
"7357","1F",9,0.170364218661408,13
"7358","1F",9,0.23638893176742,14
"7359","1F",9,0.243750787819845,15
"7360","1F",9,0.270197011019116,16
"7361","1F",9,0.221316790168456,17
"7362","1F",9,0.273689894790232,18
"7363","1F",9,0.247200066463067,19
"7364","1F",9,0.258766082114723,20
"7365","1F",9,0.234546560907047,21
"7366","1F",9,0.234292561615881,22
"7367","1F",9,0.251107503009224,23
"7368","1F",9,0.25447465282457,24
"7369","1F",9,0.224454824844148,25
"7370","1F",9,0.246914085865019,26
"7371","1F",9,0.245314748632567,27
"7372","1F",9,0.294210753923899,28
"7373","1F",9,0.304007378157124,29
"7374","1F",9,0.241286838460592,30
"7375","1F",9,0.255581921662512,31
"7376","1F",9,0.233777070156972,32
"7377","1F",9,0.26554813854564,33
"7378","1F",9,0.237370157548261,34
"7379","1F",9,0.285502060872141,35
"7380","1F",9,0.209480383513343,36
"7381","1F",9,0.224199033235562,37
"7382","1F",9,0.126121636985161,38
"7383","1F",9,0.308536593589395,39
"7384","1F",9,0.240361431319684,40
"7385","1F",9,0.247565045362893,41
"7386","1F",9,0.238538116703774,42
"7387","1F",9,0.23925713255471,43
"7388","1F",9,0.259936693902168,44
"7389","1F",9,0.256147781192831,45
"7390","1F",9,0.22237117743831,46
"7391","1F",9,0.252355928260814,47
"7392","1F",9,0.243797570062486,48
"7393","1F",9,0.275107128035088,49
"7394","1F",9,0.244412966698463,50
"7395","1F",9,0.274754973738384,51
"7396","1F",9,0.260216796227001,52
"7397","1F",9,0.245618702067189,53
"7398","1F",9,0.234657961790376,54
"7399","1F",9,0.224738936047707,55
"7400","1F",9,0.230323664429934,56
"7401","1F",9,0.273834678067899,57
"7402","1F",9,0.245063839361213,58
"7403","1F",9,0.248945763749825,59
"7404","1F",9,0.244130128181298,60
"7405","1F",9,0.23398755405663,61
"7406","1F",9,0.293294969067142,62
"7407","1F",9,0.255385482600016,63
"7408","1F",9,0.147264905111213,64
"7409","1F",9,0.264694961176622,65
"7410","1F",9,0.20457686910148,66
"7411","1F",9,0.222798732959224,67
"7412","1F",9,0.290765882685495,68
"7413","1F",9,0.231109783619154,69
"7414","1F",9,0.258013718934509,70
"7415","1F",9,0.238444046179342,71
"7416","1F",9,0.236418538168352,72
"7417","1F",9,0.238603945483908,73
"7418","1F",9,0.236230046675685,74
"7419","1F",9,0.249713892550585,75
"7420","1F",9,0.225384206429527,76
"7421","1F",9,0.223958963331884,77
"7422","1F",9,0.291401576621612,78
"7423","1F",9,0.229339614353226,79
"7424","1F",9,0.262892734332749,80
"7425","1F",9,0.255011309021166,81
"7426","1F",9,0.189584462982159,82
"7427","1F",9,0.250168709470657,83
"7428","1F",9,0.238392891594402,84
"7429","1F",9,0.219180631957898,85
"7430","1F",9,0.242815480186131,86
"7431","1F",9,0.247705681639756,87
"7432","1F",9,0.249503827611302,88
"7433","1F",9,0.226678090184514,89
"7434","1F",9,0.264979963240831,90
"7435","1F",9,0.237722304549938,91
"7436","1F",9,0.255495990862883,92
"7437","1F",9,0.19167628570554,93
"7438","1F",9,0.238992870976836,94
"7439","1F",9,0.1865778987798,95
"7440","1F",9,0.223736040122295,96
"7441","1F",9,0.259446437944761,97
"7442","1F",9,0.222046566819334,98
"7443","1F",9,0.23710341555895,99
"7444","1F",9,0.247188198835508,100
"7445","1F",9,0.233147909707395,101
"7446","1F",9,0.229489417055309,102
"7447","1F",9,0.22695498156983,103
"7448","1F",9,0.273289375318885,104
"7449","1F",9,0.270861137166521,105
"7450","1F",9,0.296118279186838,106
"7451","1F",9,0.291945591006016,107
"7452","1F",9,0.259177664623662,108
"7453","1F+",9,0.249100966314829,1
"7454","1F+",9,0.236478933601032,2
"7455","1F+",9,0.226678772014559,3
"7456","1F+",9,0.244683559015336,4
"7457","1F+",9,0.24919872493794,5
"7458","1F+",9,0.243647671308778,6
"7459","1F+",9,0.225022436534441,7
"7460","1F+",9,0.233439592751309,8
"7461","1F+",9,0.319151575074311,9
"7462","1F+",9,0.26655404310937,10
"7463","1F+",9,0.236228897227934,11
"7464","1F+",9,0.255260770855977,12
"7465","1F+",9,0.22569139583282,13
"7466","1F+",9,0.194823159899332,14
"7467","1F+",9,0.248149858357552,15
"7468","1F+",9,0.201617328848119,16
"7469","1F+",9,0.230941961399347,17
"7470","1F+",9,0.250954621993367,18
"7471","1F+",9,0.250194959640225,19
"7472","1F+",9,0.264625156516026,20
"7473","1F+",9,0.222660010665435,21
"7474","1F+",9,0.230518688983303,22
"7475","1F+",9,0.253170346166419,23
"7476","1F+",9,0.25803111985493,24
"7477","1F+",9,0.231953278487878,25
"7478","1F+",9,0.232365226409258,26
"7479","1F+",9,0.244024684263016,27
"7480","1F+",9,0.231255600852289,28
"7481","1F+",9,0.292149235903057,29
"7482","1F+",9,0.197820954938513,30
"7483","1F+",9,0.228095446662852,31
"7484","1F+",9,0.175397304648934,32
"7485","1F+",9,0.228794011905632,33
"7486","1F+",9,0.252680706638677,34
"7487","1F+",9,0.261529720354522,35
"7488","1F+",9,0.214436301903088,36
"7489","1F+",9,0.230024830822017,37
"7490","1F+",9,0.234827688135152,38
"7491","1F+",9,0.311944127489352,39
"7492","1F+",9,0.240339917260539,40
"7493","1F+",9,0.249086449484259,41
"7494","1F+",9,0.237932336904165,42
"7495","1F+",9,0.232379825093967,43
"7496","1F+",9,0.235975860131441,44
"7497","1F+",9,0.259062450095202,45
"7498","1F+",9,0.211798857098166,46
"7499","1F+",9,0.250034002279513,47
"7500","1F+",9,0.246561392844999,48
"7501","1F+",9,0.273782692759187,49
"7502","1F+",9,0.246755960434344,50
"7503","1F+",9,0.279684513964546,51
"7504","1F+",9,0.243766291493963,52
"7505","1F+",9,0.248209315152726,53
"7506","1F+",9,0.23840853505094,54
"7507","1F+",9,0.225741454369239,55
"7508","1F+",9,0.22949002625787,56
"7509","1F+",9,0.245309538205596,57
"7510","1F+",9,0.255624416573062,58
"7511","1F+",9,0.260826808906915,59
"7512","1F+",9,0.268206502384182,60
"7513","1F+",9,0.227725359041887,61
"7514","1F+",9,0.155363204003214,62
"7515","1F+",9,0.263177413033728,63
"7516","1F+",9,0.164792195337707,64
"7517","1F+",9,0.266571932420759,65
"7518","1F+",9,0.179139206395876,66
"7519","1F+",9,0.239182067516782,67
"7520","1F+",9,0.289208864245245,68
"7521","1F+",9,0.227657699008745,69
"7522","1F+",9,0.253221008731726,70
"7523","1F+",9,0.231307156823884,71
"7524","1F+",9,0.243764829863236,72
"7525","1F+",9,0.236589797152685,73
"7526","1F+",9,0.244409885915607,74
"7527","1F+",9,0.255329999874439,75
"7528","1F+",9,0.242971219231766,76
"7529","1F+",9,0.208332660619012,77
"7530","1F+",9,0.238535098484937,78
"7531","1F+",9,0.232030822791619,79
"7532","1F+",9,0.234195403913701,80
"7533","1F+",9,0.226529565910787,81
"7534","1F+",9,0.235745599072829,82
"7535","1F+",9,0.233645894936171,83
"7536","1F+",9,0.243525761783196,84
"7537","1F+",9,0.227681065413001,85
"7538","1F+",9,0.245535848649732,86
"7539","1F+",9,0.234137175123312,87
"7540","1F+",9,0.239402112007495,88
"7541","1F+",9,0.220600965871358,89
"7542","1F+",9,0.15350617925195,90
"7543","1F+",9,0.236058108779249,91
"7544","1F+",9,0.25364442903384,92
"7545","1F+",9,0.241269209961557,93
"7546","1F+",9,0.241357246805254,94
"7547","1F+",9,0.224594803355422,95
"7548","1F+",9,0.212153444920436,96
"7549","1F+",9,0.260520815077198,97
"7550","1F+",9,0.231051000656745,98
"7551","1F+",9,0.261153311496635,99
"7552","1F+",9,0.233192374063507,100
"7553","1F+",9,0.235742082291236,101
"7554","1F+",9,0.222741555951442,102
"7555","1F+",9,0.220332910926262,103
"7556","1F+",9,0.220873425082771,104
"7557","1F+",9,0.23581303180492,105
"7558","1F+",9,0.294323898000567,106
"7559","1F+",9,0.181059711027077,107
"7560","1F+",9,0.258785551249141,108
"7561","2F",9,0.111447947628977,1
"7562","2F",9,0.104225026534954,2
"7563","2F",9,0.0766300970646781,3
"7564","2F",9,0.105428563157856,4
"7565","2F",9,0.116991881748652,5
"7566","2F",9,0.100081955769802,6
"7567","2F",9,0.114743684612084,7
"7568","2F",9,0.0772047284202022,8
"7569","2F",9,0.204784398947969,9
"7570","2F",9,0.174725334099066,10
"7571","2F",9,0.193588156917547,11
"7572","2F",9,0.134922515290645,12
"7573","2F",9,0.0563008555414829,13
"7574","2F",9,0.0903710742776239,14
"7575","2F",9,0.102190707988735,15
"7576","2F",9,0.150690383057221,16
"7577","2F",9,0.0741776148394585,17
"7578","2F",9,0.164350052540163,18
"7579","2F",9,0.158056695445185,19
"7580","2F",9,0.127311711454979,20
"7581","2F",9,0.128742755061761,21
"7582","2F",9,0.134995333290639,22
"7583","2F",9,0.145329060387501,23
"7584","2F",9,0.133093456759988,24
"7585","2F",9,0.0861997787444976,25
"7586","2F",9,0.136038174172669,26
"7587","2F",9,0.157587472252985,27
"7588","2F",9,0.2123933112285,28
"7589","2F",9,0.175011683437866,29
"7590","2F",9,0.0892921927204534,30
"7591","2F",9,0.156386619050238,31
"7592","2F",9,0.102756038286775,32
"7593","2F",9,0.162397973744816,33
"7594","2F",9,0.111936307289858,34
"7595","2F",9,0.160498117681141,35
"7596","2F",9,0.0844883366388598,36
"7597","2F",9,0.0853882013180213,37
"7598","2F",9,0.100551433322523,38
"7599","2F",9,0.208576284245862,39
"7600","2F",9,0.139237725264252,40
"7601","2F",9,0.142277993718581,41
"7602","2F",9,0.0911118765365312,42
"7603","2F",9,0.089221902586995,43
"7604","2F",9,0.152506704949915,44
"7605","2F",9,0.116247365262553,45
"7606","2F",9,0.120708115288431,46
"7607","2F",9,0.127888711676483,47
"7608","2F",9,0.117383806495305,48
"7609","2F",9,0.162281794947826,49
"7610","2F",9,0.12290145794648,50
"7611","2F",9,0.152330780906862,51
"7612","2F",9,0.152248098665242,52
"7613","2F",9,0.116220731152696,53
"7614","2F",9,0.0848672356936261,54
"7615","2F",9,0.0623669121949768,55
"7616","2F",9,0.0859976001480833,56
"7617","2F",9,0.16363023317452,57
"7618","2F",9,0.118960495494967,58
"7619","2F",9,0.120853578661911,59
"7620","2F",9,0.136795122705778,60
"7621","2F",9,0.0807566527712693,61
"7622","2F",9,0.178506614582343,62
"7623","2F",9,0.16167779121476,63
"7624","2F",9,0.103386658704063,64
"7625","2F",9,0.143692923353299,65
"7626","2F",9,0.14615094231705,66
